Series_reference,Salary,STATUS,Subject,Group,Industry
BDCQ.SEE1073A,13292,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,12962,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,13942,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,14139,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,13613,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,13135,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,14116,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,14323,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,13522,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1073A,13209,F,Business Data Collection - BDC,Territorial authority by employment variable,Southland District
BDCQ.SEE1074A,5623,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5447,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5688,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5889,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5620,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5467,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5697,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5771,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5596,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5413,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5652,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5679,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5541,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5390,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5624,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5803,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5576,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5421,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5537,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5725,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5501,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5334,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5593,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5679,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5529,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5414,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5613,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5709,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5570,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5338,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5609,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5682,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5560,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5441,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5689,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5754,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5533,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1074A,5465,F,Business Data Collection - BDC,Territorial authority by employment variable,Gore District
BDCQ.SEE1075A,24719,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,23464,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24505,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25219,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25095,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,23819,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24461,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25140,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25042,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,23941,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24834,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25553,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25193,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24373,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25147,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25797,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25539,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24251,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25167,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25816,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25524,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24481,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25439,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26093,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26102,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24826,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26108,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,27053,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26643,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25588,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26639,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26954,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26832,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25158,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26185,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,26570,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,25884,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1075A,24842,F,Business Data Collection - BDC,Territorial authority by employment variable,Invercargill City
BDCQ.SEE1076A,558641,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,565453,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,573743,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,560386,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,572951,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,570690,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,579738,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,574820,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,588927,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,586372,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,598598,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,591999,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,604461,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,605785,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,620086,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,614897,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,630010,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,628705,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,644176,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,638934,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,654715,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
BDCQ.SEE1076A,655381,F,Business Data Collection - BDC,Territorial authority by employment variable,Auckland
